game_id,label,score
201311030sea,0,0.65053576
201610270oti,1,0.23250528
201012050nyg,1,0.41285154
201111270nyj,0,0.65197825
201211250chi,1,0.5405054
201710290sea,0,0.91433126
201211040clt,1,0.2917321
201711120tam,1,0.7261887
200712090nyj,0,0.2342504
200810060nor,0,0.5490198
200911290sdg,1,0.45520124
201101080sea,1,0.59598464
201109180mia,0,0.8476425
201512200nyg,1,0.42914858
200712160cle,1,0.57507694
201309080buf,1,0.8943504
201410050det,0,0.8575213
201509210clt,0,0.852361
201712100htx,0,0.7513444
200911150clt,0,0.62139255
201012020phi,1,0.5891144
200711250nwe,0,0.8995697
201511150oti,0,0.2739178
201701220atl,1,0.57114667
201710010tam,0,0.4061096
200710280cin,0,0.220737
200712230min,0,0.4123949
200810190rai,1,0.11383022
201312150min,1,0.41301805
201511150was,1,0.04151459
201712140clt,0,0.7837989
200712300den,1,0.2892928
201310130htx,0,0.5385052
201612040pit,1,0.23924895
200811230rav,1,0.25145638
201011210nor,1,0.5559571
201110020ram,0,0.5664004
201510110nyg,0,0.60479254
200712230oti,0,0.2307943
201009190car,0,0.32743046
201211050nor,1,0.13775472
201312220ram,1,0.43846032
201511080min,1,0.7493648
200711110mia,0,0.16690493
200811020nyg,1,0.7229861
201012230pit,1,0.8759105
201209300buf,0,0.7135309
201212300min,1,0.8702346
201510180jax,0,0.28218156
201011070gnb,1,0.47632873
201312010nyj,0,0.47721896
201611270nyj,1,0.5343425
201701010mia,0,0.65275
200811090phi,0,0.6100282
201009260nor,0,0.18797007
201509140sfo,1,0.39904395
201611060gnb,0,0.32656568
201009190clt,1,0.74172896
201511020car,0,0.7612907
201610300atl,0,0.56316704
200809210phi,1,0.55478096
200810190htx,0,0.85610586
201712310oti,1,0.4230338
200910110phi,1,0.30365852
201112110jax,1,0.8099172
201509200buf,0,0.6725709
200711220det,0,0.77589685
201010030nyg,1,0.08410709
201011280rai,0,0.3082291
201711190nyg,1,0.69847363
201712030nyj,1,0.80014384
200911220nyg,0,0.4962766
201111200atl,1,0.78260636
201712170was,1,0.92096615
200910250pit,1,0.41045082
201112180kan,1,0.7674027
201001030ram,0,0.5156126
