game_id,label,fold,line___close_ou,line___h_close_line,line___h_ml,time_date___day_of_week,time_date___game_time_local,time_date___week_id
201112080pit,1,0,40.5,-14.0,-1100,3.0,20.0,14.0
201112080pit,0,1,40.5,-14.0,-1100,3.0,20.0,14.0
201112240rav,1,4,38.5,-11.0,-650,5.0,13.0,16.0
201112240rav,0,2,38.5,-11.0,-650,5.0,13.0,16.0
201109180clt,1,4,39.0,1.5,110,6.0,13.0,2.0
201109180clt,0,2,39.0,1.5,110,6.0,13.0,2.0
201110300sfo,1,1,38.5,-9.5,-450,6.0,13.0,8.0
201110300sfo,0,3,38.5,-9.5,-450,6.0,13.0,8.0
201110160rai,1,4,44.5,-6.5,-300,6.0,13.0,6.0
201110160rai,0,1,44.5,-6.5,-300,6.0,13.0,6.0
201112040htx,1,2,38.0,1.5,105,6.0,12.0,13.0
201112040htx,0,4,38.0,1.5,105,6.0,12.0,13.0
201112110car,1,3,47.5,2.5,130,6.0,13.0,14.0
201112110car,0,2,47.5,2.5,130,6.0,13.0,14.0
201109110chi,1,1,40.5,1.0,100,6.0,12.0,1.0
201109110chi,0,3,40.5,1.0,100,6.0,12.0,1.0
201110230det,1,4,47.0,-4.5,-210,6.0,13.0,7.0
201110230det,0,0,47.0,-4.5,-210,6.0,13.0,7.0
201109250tam,1,3,45.0,-1.0,-113,6.0,16.0,3.0
201109250tam,0,0,45.0,-1.0,-113,6.0,16.0,3.0
201111060clt,1,0,44.5,7.0,250,6.0,13.0,9.0
201111060clt,0,3,44.5,7.0,250,6.0,13.0,9.0
201201080nyg,1,4,47.5,-3.0,-145,6.0,13.0,18.0
201201080nyg,0,4,47.5,-3.0,-145,6.0,13.0,18.0
201112260nor,1,2,53.0,-7.0,-340,0.0,20.0,16.0
201112260nor,0,1,53.0,-7.0,-340,0.0,20.0,16.0
201110020sea,1,2,39.5,6.0,220,6.0,13.0,4.0
201110020sea,0,3,39.5,6.0,220,6.0,13.0,4.0
201112180htx,1,0,45.0,-4.5,-250,6.0,12.0,15.0
201112180htx,0,1,45.0,-4.5,-250,6.0,12.0,15.0
201110020chi,1,1,42.0,-7.0,-300,6.0,12.0,4.0
201110020chi,0,1,42.0,-7.0,-300,6.0,12.0,4.0
201109110crd,1,1,37.5,-6.5,-320,6.0,14.0,1.0
201109110crd,0,2,37.5,-6.5,-320,6.0,14.0,1.0
201111200det,1,1,48.0,-7.0,-300,6.0,13.0,11.0
201111200det,0,0,48.0,-7.0,-300,6.0,13.0,11.0
201112040tam,1,2,46.5,2.5,120,6.0,13.0,13.0
201112040tam,0,2,46.5,2.5,120,6.0,13.0,13.0
201110160atl,1,4,49.5,-3.5,-180,6.0,13.0,6.0
201110160atl,0,0,49.5,-3.5,-180,6.0,13.0,6.0
201111270clt,1,0,46.5,3.5,170,6.0,13.0,12.0
201111270clt,0,1,46.5,3.5,170,6.0,13.0,12.0
201201010nor,1,0,55.0,-7.0,-320,6.0,12.0,17.0
201201010nor,0,3,55.0,-7.0,-320,6.0,12.0,17.0
201210140htx,1,4,46.5,-4.0,-195,6.0,20.0,6.0
201210140htx,0,2,46.5,-4.0,-195,6.0,20.0,6.0
201210210ram,1,1,45.0,4.0,190,6.0,12.0,7.0
201210210ram,0,0,45.0,4.0,190,6.0,12.0,7.0
201212160chi,1,3,43.5,3.0,135,6.0,12.0,15.0
201212160chi,0,3,43.5,3.0,135,6.0,12.0,15.0
201211180det,1,3,53.5,3.0,140,6.0,13.0,11.0
201211180det,0,4,53.5,3.0,140,6.0,13.0,11.0
201210070clt,1,4,49.5,7.0,235,6.0,13.0,5.0
201210070clt,0,4,49.5,7.0,235,6.0,13.0,5.0
201301120sfo,1,4,44.5,-3.0,-150,5.0,17.0,19.0
201301120sfo,0,2,44.5,-3.0,-150,5.0,17.0,19.0
201212300min,1,4,45.5,3.0,150,6.0,15.0,17.0
201212300min,0,4,45.5,3.0,150,6.0,15.0,17.0
201211250nyg,1,4,50.5,-2.0,-150,6.0,21.0,12.0
201211250nyg,0,2,50.5,-2.0,-150,6.0,21.0,12.0
201209240sea,1,4,50.5,-3.0,-155,0.0,18.0,3.0
201209240sea,0,0,50.5,-3.0,-155,0.0,18.0,3.0
201212160htx,1,4,47.5,-10.0,-525,6.0,12.0,15.0
201212160htx,0,4,47.5,-10.0,-525,6.0,12.0,15.0
201209090chi,1,2,42.0,-9.5,-485,6.0,12.0,1.0
201209090chi,0,3,42.0,-9.5,-485,6.0,12.0,1.0
201212020det,1,4,51.5,-7.0,-300,6.0,13.0,13.0
201212020det,0,1,51.5,-7.0,-300,6.0,13.0,13.0
201211180nwe,1,2,54.0,-9.5,-450,6.0,16.0,11.0
201211180nwe,0,0,54.0,-9.5,-450,6.0,16.0,11.0
201210280oti,1,1,46.5,-3.5,-170,6.0,12.0,8.0
201210280oti,0,0,46.5,-3.5,-170,6.0,12.0,8.0
201301060rav,1,2,47.5,-7.5,-320,6.0,13.0,18.0
201301060rav,0,2,47.5,-7.5,-320,6.0,13.0,18.0
201212230kan,1,1,41.5,5.0,185,6.0,12.0,16.0
201212230kan,0,3,41.5,5.0,185,6.0,12.0,16.0
201211080jax,1,4,43.5,3.5,165,3.0,21.0,10.0
201211080jax,0,0,43.5,3.5,165,3.0,21.0,10.0
201210140nyj,1,0,44.0,-3.5,-195,6.0,13.0,6.0
201210140nyj,0,1,44.0,-3.5,-195,6.0,13.0,6.0
201309150htx,1,2,43.0,-7.5,-410,6.0,12.0,2.0
201309150htx,0,3,43.0,-7.5,-410,6.0,12.0,2.0
201311030ram,1,3,41.0,3.0,145,6.0,12.0,9.0
201311030ram,0,0,41.0,3.0,145,6.0,12.0,9.0
201309080pit,1,1,42.0,-6.0,-240,6.0,13.0,1.0
201309080pit,0,3,42.0,-6.0,-240,6.0,13.0,1.0
201312010clt,1,3,47.0,-3.5,-185,6.0,13.0,13.0
201312010clt,0,2,47.0,-3.5,-185,6.0,13.0,13.0
201312080den,1,4,50.5,-12.5,-670,6.0,14.0,14.0
201312080den,0,1,50.5,-12.5,-670,6.0,14.0,14.0
201311240rai,1,3,42.5,3.0,130,6.0,13.0,12.0
201311240rai,0,4,42.5,3.0,130,6.0,13.0,12.0
201310130sea,1,4,42.0,-11.5,-570,6.0,13.0,6.0
201310130sea,0,3,42.0,-11.5,-570,6.0,13.0,6.0
201309290htx,1,1,41.0,2.0,105,6.0,12.0,4.0
201309290htx,0,0,41.0,2.0,105,6.0,12.0,4.0
201310280ram,1,1,43.5,13.0,510,0.0,20.0,8.0
201310280ram,0,4,43.5,13.0,510,0.0,20.0,8.0
201309080car,1,1,45.0,3.5,135,6.0,13.0,1.0
201309080car,0,4,45.0,3.5,135,6.0,13.0,1.0
201310170crd,1,2,41.5,4.5,185,3.0,18.0,7.0
201310170crd,0,1,41.5,4.5,185,3.0,18.0,7.0
201311100atl,1,0,47.0,3.0,150,6.0,13.0,10.0
201311100atl,0,2,47.0,3.0,150,6.0,13.0,10.0
201310060clt,1,1,44.0,3.0,120,6.0,13.0,5.0
201310060clt,0,3,44.0,3.0,120,6.0,13.0,5.0
201312080sfo,1,4,41.0,-2.5,-140,6.0,13.0,14.0
201312080sfo,0,2,41.0,-2.5,-140,6.0,13.0,14.0
201312150nyg,1,3,43.5,8.5,330,6.0,13.0,15.0
201312150nyg,0,1,43.5,8.5,330,6.0,13.0,15.0
201402020den,1,2,47.0,-2.0,-135,6.0,19.0,21.0
201402020den,0,1,47.0,-2.0,-135,6.0,19.0,21.0
201310130htx,1,3,42.5,-9.0,-400,6.0,12.0,6.0
201310130htx,0,1,42.5,-9.0,-400,6.0,12.0,6.0
201310200car,1,4,42.5,-7.5,-325,6.0,13.0,7.0
201310200car,0,1,42.5,-7.5,-325,6.0,13.0,7.0
201312080crd,1,3,41.0,-4.5,-210,6.0,14.0,14.0
201312080crd,0,1,41.0,-4.5,-210,6.0,14.0,14.0
201309150atl,1,4,47.5,-5.5,-240,6.0,13.0,2.0
201309150atl,0,0,47.5,-5.5,-240,6.0,13.0,2.0
201311100clt,1,1,43.0,-7.0,-340,6.0,13.0,10.0
201311100clt,0,2,43.0,-7.0,-340,6.0,13.0,10.0
201312010sfo,1,0,41.0,-7.5,-360,6.0,13.0,13.0
201312010sfo,0,0,41.0,-7.5,-360,6.0,13.0,13.0
201312290sea,1,1,41.0,-13.0,-630,6.0,13.0,17.0
201312290sea,0,3,41.0,-13.0,-630,6.0,13.0,17.0
201309220dal,1,3,47.5,-3.0,-170,6.0,12.0,3.0
201309220dal,0,4,47.5,-3.0,-170,6.0,12.0,3.0
201311030htx,1,1,41.5,1.0,-105,6.0,20.0,9.0
201311030htx,0,3,41.5,1.0,-105,6.0,20.0,9.0
201310140sdg,1,1,50.5,0.0,-115,0.0,18.0,6.0
201310140sdg,0,2,50.5,0.0,-115,0.0,18.0,6.0
201312080cin,1,3,43.5,-7.5,-310,6.0,13.0,14.0
201312080cin,0,1,43.5,-7.5,-310,6.0,13.0,14.0
201311240crd,1,4,44.5,-3.0,-180,6.0,14.0,12.0
201311240crd,0,1,44.5,-3.0,-180,6.0,14.0,12.0
201401110nwe,1,3,51.0,-7.0,-302,5.0,20.0,19.0
201401110nwe,0,1,51.0,-7.0,-302,5.0,20.0,19.0
201312220kan,1,4,47.0,-7.5,-340,6.0,12.0,16.0
201312220kan,0,2,47.0,-7.5,-340,6.0,12.0,16.0
201309290jax,1,2,42.5,9.5,370,6.0,13.0,4.0
201309290jax,0,2,42.5,9.5,370,6.0,13.0,4.0
201309220sfo,1,3,46.5,-10.5,-535,6.0,13.0,3.0
201309220sfo,0,0,46.5,-10.5,-535,6.0,13.0,3.0
201311170htx,1,4,41.0,-10.5,-505,6.0,12.0,11.0
201311170htx,0,3,41.0,-10.5,-505,6.0,12.0,11.0
201312220sdg,1,2,50.0,-10.0,-456,6.0,13.0,16.0
201312220sdg,0,3,50.0,-10.0,-456,6.0,13.0,16.0
201310130kan,1,0,41.5,-7.5,-360,6.0,12.0,6.0
201310130kan,0,3,41.5,-7.5,-360,6.0,12.0,6.0
201309080clt,1,3,45.5,-11.5,-550,6.0,13.0,1.0
201309080clt,0,0,45.5,-11.5,-550,6.0,13.0,1.0
201312080nyj,1,2,39.5,-3.0,-155,6.0,13.0,14.0
201312080nyj,0,3,39.5,-3.0,-155,6.0,13.0,14.0
201311100nyg,1,4,41.0,-7.0,-325,6.0,13.0,10.0
201311100nyg,0,4,41.0,-7.0,-325,6.0,13.0,10.0
201309230den,1,0,50.5,-16.5,-1400,0.0,19.0,3.0
201309230den,0,2,50.5,-16.5,-1400,0.0,19.0,3.0
201311280dal,1,2,49.0,-9.5,-450,3.0,16.0,13.0
201311280dal,0,0,49.0,-9.5,-450,3.0,16.0,13.0
201311240htx,1,3,44.0,-10.0,-510,6.0,12.0,12.0
201311240htx,0,4,44.0,-10.0,-510,6.0,12.0,12.0
201310060ram,1,1,41.0,-11.0,-540,6.0,12.0,5.0
201310060ram,0,2,41.0,-11.0,-540,6.0,12.0,5.0
201311100oti,1,3,42.0,-11.5,-630,6.0,12.0,10.0
201311100oti,0,3,42.0,-11.5,-630,6.0,12.0,10.0
201312290clt,1,4,45.0,-11.5,-560,6.0,13.0,17.0
201312290clt,0,2,45.0,-11.5,-560,6.0,13.0,17.0
201310130den,1,0,52.5,-26.5,-5000,6.0,14.0,6.0
201310130den,0,1,52.5,-26.5,-5000,6.0,14.0,6.0
201309150rai,1,2,41.0,-4.0,-220,6.0,13.0,2.0
201309150rai,0,1,41.0,-4.0,-220,6.0,13.0,2.0
201309220sea,1,1,39.0,-20.5,-3465,6.0,13.0,3.0
201309220sea,0,4,39.0,-20.5,-3465,6.0,13.0,3.0
201312010cle,1,4,38.5,-7.0,-320,6.0,13.0,13.0
201312010cle,0,4,38.5,-7.0,-320,6.0,13.0,13.0
201312220htx,1,4,53.0,9.5,375,6.0,12.0,16.0
201312220htx,0,0,53.0,9.5,375,6.0,12.0,16.0
201311100sdg,1,0,56.0,7.0,265,6.0,13.0,10.0
201311100sdg,0,3,56.0,7.0,265,6.0,13.0,10.0
201311240nwe,1,3,54.5,-1.0,-110,6.0,21.0,12.0
201311240nwe,0,1,54.5,-1.0,-110,6.0,21.0,12.0
201312010kan,1,0,51.0,5.0,190,6.0,15.0,13.0
201312010kan,0,4,51.0,5.0,190,6.0,15.0,13.0
201310200clt,1,0,55.0,6.5,225,6.0,21.0,7.0
201310200clt,0,0,55.0,6.5,225,6.0,21.0,7.0
201309150nyg,1,2,55.0,4.0,170,6.0,16.0,2.0
201309150nyg,0,1,55.0,4.0,170,6.0,16.0,2.0
201312290rai,1,4,54.5,10.0,400,6.0,13.0,17.0
201312290rai,0,3,54.5,10.0,400,6.0,13.0,17.0
201310060dal,1,1,58.5,9.0,310,6.0,15.0,5.0
201310060dal,0,4,58.5,9.0,310,6.0,15.0,5.0
200709160jax,1,0,34.5,-10.0,-525,6.0,13.0,2.0
200709160jax,0,4,34.5,-10.0,-525,6.0,13.0,2.0
200709090min,1,3,34.0,-3.0,-170,6.0,12.0,1.0
200709090min,0,3,34.0,-3.0,-170,6.0,12.0,1.0
200712020ram,1,1,40.0,-3.0,-170,6.0,12.0,13.0
200712020ram,0,3,40.0,-3.0,-170,6.0,12.0,13.0
200711110car,1,1,35.0,-3.0,-175,6.0,13.0,10.0
200711110car,0,3,35.0,-3.0,-175,6.0,13.0,10.0
200712230crd,1,2,44.0,-11.0,-600,6.0,14.0,16.0
200712230crd,0,1,44.0,-11.0,-600,6.0,14.0,16.0
200712160tam,1,0,37.5,-13.0,-800,6.0,13.0,15.0
200712160tam,0,2,37.5,-13.0,-800,6.0,13.0,15.0
200710210nor,1,2,42.5,-7.5,-350,6.0,12.0,7.0
200710210nor,0,4,42.5,-7.5,-350,6.0,12.0,7.0
200809140jax,1,0,37.0,-4.0,-200,6.0,13.0,2.0
200809140jax,0,2,37.0,-4.0,-200,6.0,13.0,2.0
200812140nyj,1,2,41.0,-8.0,-360,6.0,13.0,15.0
200812140nyj,0,2,41.0,-8.0,-360,6.0,13.0,15.0
200809280ram,1,2,43.5,9.0,305,6.0,15.0,4.0
200809280ram,0,1,43.5,9.0,305,6.0,15.0,4.0
200810050crd,1,0,44.5,-2.5,-140,6.0,14.0,5.0
200810050crd,0,2,44.5,-2.5,-140,6.0,14.0,5.0
200812210den,1,0,46.0,-6.5,-270,6.0,14.0,16.0
200812210den,0,1,46.0,-6.5,-270,6.0,14.0,16.0
200810260mia,1,3,42.0,1.5,-115,6.0,13.0,8.0
200810260mia,0,4,42.0,1.5,-115,6.0,13.0,8.0
200811090nwe,1,3,41.0,-3.5,-190,6.0,13.0,10.0
200811090nwe,0,1,41.0,-3.5,-190,6.0,13.0,10.0
200811230kan,1,3,42.5,3.0,130,6.0,12.0,12.0
200811230kan,0,4,42.5,3.0,130,6.0,12.0,12.0
200812140jax,1,4,45.5,3.0,125,6.0,13.0,15.0
200812140jax,0,2,45.5,3.0,125,6.0,13.0,15.0
200811090min,1,1,44.5,-2.5,-135,6.0,12.0,10.0
200811090min,0,3,44.5,-2.5,-135,6.0,12.0,10.0
200810120sea,1,0,44.5,0.0,-115,6.0,13.0,6.0
200810120sea,0,1,44.5,0.0,-115,6.0,13.0,6.0
200812220chi,1,2,41.0,-4.0,-215,0.0,20.0,16.0
200812220chi,0,0,41.0,-4.0,-215,0.0,20.0,16.0
200809140det,1,1,47.0,3.0,140,6.0,13.0,2.0
200809140det,0,3,47.0,3.0,140,6.0,13.0,2.0
200809280tam,1,2,43.0,-2.0,-135,6.0,13.0,4.0
200809280tam,0,3,43.0,-2.0,-135,6.0,13.0,4.0
200811240nor,1,4,52.0,0.0,-110,0.0,20.0,12.0
200811240nor,0,4,52.0,0.0,-110,0.0,20.0,12.0
200909200jax,1,1,44.0,-3.0,-165,6.0,13.0,2.0
200909200jax,0,0,44.0,-3.0,-165,6.0,13.0,2.0
200910250nyg,1,0,47.0,-8.0,-350,6.0,21.0,7.0
200910250nyg,0,2,47.0,-8.0,-350,6.0,21.0,7.0
200911220ram,1,3,46.5,8.5,330,6.0,15.0,11.0
200911220ram,0,3,46.5,8.5,330,6.0,15.0,11.0
200910180sea,1,3,46.0,-3.0,-155,6.0,13.0,6.0
200910180sea,0,4,46.0,-3.0,-155,6.0,13.0,6.0
200911080chi,1,4,44.5,-2.0,-128,6.0,12.0,9.0
200911080chi,0,0,44.5,-2.0,-128,6.0,12.0,9.0
200912200det,1,0,46.5,14.0,625,6.0,13.0,15.0
200912200det,0,0,46.5,14.0,625,6.0,13.0,15.0
200911290oti,1,0,44.0,-3.5,-190,6.0,15.0,12.0
200911290oti,0,2,44.0,-3.5,-190,6.0,15.0,12.0
201001160nor,1,3,57.0,-7.0,-300,5.0,16.0,19.0
201001160nor,0,3,57.0,-7.0,-300,5.0,16.0,19.0
200912140sfo,1,1,44.5,4.0,180,0.0,18.0,14.0
200912140sfo,0,4,44.5,4.0,180,0.0,18.0,14.0
200910180jax,1,0,42.5,-9.5,-440,6.0,13.0,6.0
200910180jax,0,4,42.5,-9.5,-440,6.0,13.0,6.0
200909130sea,1,4,41.0,-7.0,-345,6.0,13.0,1.0
200909130sea,0,2,41.0,-7.0,-345,6.0,13.0,1.0
200909200was,1,3,37.0,-10.0,-525,6.0,13.0,2.0
200909200was,0,2,37.0,-10.0,-525,6.0,13.0,2.0
200912060chi,1,2,41.0,-9.0,-520,6.0,12.0,13.0
200912060chi,0,0,41.0,-9.0,-520,6.0,12.0,13.0
200912270crd,1,2,44.0,-16.5,-1400,6.0,14.0,16.0
200912270crd,0,2,44.0,-16.5,-1400,6.0,14.0,16.0
200911010det,1,1,43.5,-3.0,-165,6.0,13.0,8.0
200911010det,0,2,43.5,-3.0,-165,6.0,13.0,8.0
200912130oti,1,1,40.0,-14.0,-850,6.0,15.0,14.0
200912130oti,0,3,40.0,-14.0,-850,6.0,15.0,14.0
200910040sfo,1,3,36.5,-9.5,-460,6.0,13.0,4.0
200910040sfo,0,3,36.5,-9.5,-460,6.0,13.0,4.0
200911080jax,1,4,41.5,-7.0,-320,6.0,13.0,9.0
200911080jax,0,3,41.5,-7.0,-320,6.0,13.0,9.0
200911290sdg,1,2,45.0,-13.0,-725,6.0,13.0,12.0
200911290sdg,0,4,45.0,-13.0,-725,6.0,13.0,12.0
200910180was,1,1,36.5,-6.5,-270,6.0,13.0,6.0
200910180was,0,3,36.5,-6.5,-270,6.0,13.0,6.0
200912270cin,1,0,39.5,-13.0,-620,6.0,13.0,16.0
200912270cin,0,1,39.5,-13.0,-620,6.0,13.0,16.0
201001030den,1,3,38.0,-9.0,-440,6.0,14.0,17.0
201001030den,0,4,38.0,-9.0,-440,6.0,14.0,17.0
200909130rav,1,0,36.5,-13.0,-730,6.0,13.0,1.0
200909130rav,0,0,36.5,-13.0,-730,6.0,13.0,1.0
200909270phi,1,1,39.0,-7.0,-320,6.0,13.0,3.0
200909270phi,0,0,39.0,-7.0,-320,6.0,13.0,3.0
200911150rai,1,0,36.5,-2.5,-145,6.0,13.0,10.0
200911150rai,0,1,36.5,-2.5,-145,6.0,13.0,10.0
200911220jax,1,4,41.0,-8.0,-380,6.0,13.0,11.0
200911220jax,0,2,41.0,-8.0,-380,6.0,13.0,11.0
200910180nyj,1,4,35.5,-9.5,-450,6.0,16.0,6.0
200910180nyj,0,4,35.5,-9.5,-450,6.0,16.0,6.0
200910250car,1,0,37.0,-7.0,-300,6.0,16.0,7.0
200910250car,0,2,37.0,-7.0,-300,6.0,16.0,7.0
200910040mia,1,0,37.5,-1.5,110,6.0,16.0,4.0
200910040mia,0,2,37.5,-1.5,110,6.0,16.0,4.0
201410050jax,1,4,46.5,6.0,215,6.0,13.0,5.0
201410050jax,0,2,46.5,6.0,215,6.0,13.0,5.0
201411090nyj,1,3,47.0,4.0,180,6.0,13.0,10.0
201411090nyj,0,0,47.0,4.0,180,6.0,13.0,10.0
201410120cle,1,4,46.5,-2.0,-130,6.0,13.0,6.0
201410120cle,0,4,46.5,-2.0,-130,6.0,13.0,6.0
201601030cin,1,3,40.5,-9.5,-402,6.0,13.0,17.0
201601030cin,0,0,40.5,-9.5,-402,6.0,13.0,17.0
201510260crd,1,1,49.0,-10.0,-475,0.0,19.0,7.0
201510260crd,0,1,49.0,-10.0,-475,0.0,19.0,7.0
201512060mia,1,4,43.5,-3.0,-170,6.0,13.0,13.0
201512060mia,0,2,43.5,-3.0,-170,6.0,13.0,13.0
201509130den,1,1,46.5,-5.0,-230,6.0,14.0,1.0
201509130den,0,3,46.5,-5.0,-230,6.0,14.0,1.0
201509200rai,1,4,42.0,6.0,220,6.0,13.0,2.0
201509200rai,0,4,42.0,6.0,220,6.0,13.0,2.0
201511300cle,1,3,41.0,-6.0,-260,0.0,21.0,12.0
201511300cle,0,3,41.0,-6.0,-260,0.0,21.0,12.0
201510180sfo,1,1,43.5,2.5,125,6.0,13.0,6.0
201510180sfo,0,1,43.5,2.5,125,6.0,13.0,6.0
201611200cin,1,1,48.0,-2.5,-140,6.0,13.0,11.0
201611200cin,0,3,48.0,-2.5,-140,6.0,13.0,11.0
201610020nwe,1,1,41.0,-3.5,-190,6.0,13.0,4.0
201610020nwe,0,3,41.0,-3.5,-190,6.0,13.0,4.0
201609110rav,1,3,44.5,-3.0,-160,6.0,13.0,1.0
201609110rav,0,4,44.5,-3.0,-160,6.0,13.0,1.0
201701010nyj,1,1,43.0,3.5,165,6.0,13.0,17.0
201701010nyj,0,2,43.0,3.5,165,6.0,13.0,17.0
201612040rai,1,2,48.5,-3.0,-151,6.0,13.0,13.0
201612040rai,0,0,48.5,-3.0,-151,6.0,13.0,13.0
201610090ram,1,3,41.5,2.5,123,6.0,13.0,5.0
201610090ram,0,0,41.5,2.5,123,6.0,13.0,5.0
201610230mia,1,0,46.0,2.5,120,6.0,13.0,7.0
201610230mia,0,4,46.0,2.5,120,6.0,13.0,7.0
201701010cin,1,1,40.5,2.5,125,6.0,13.0,17.0
201701010cin,0,2,40.5,2.5,125,6.0,13.0,17.0
201612120nwe,1,2,46.0,-6.0,-260,0.0,21.0,14.0
201612120nwe,0,2,46.0,-6.0,-260,0.0,21.0,14.0
201612250pit,1,2,46.5,-5.5,-260,6.0,17.0,16.0
201612250pit,0,2,46.5,-5.5,-260,6.0,17.0,16.0
201609250jax,1,2,45.5,1.5,105,6.0,13.0,3.0
201609250jax,0,3,45.5,1.5,105,6.0,13.0,3.0
201610230nyj,1,3,40.5,-2.0,-134,6.0,13.0,7.0
201610230nyj,0,2,40.5,-2.0,-134,6.0,13.0,7.0
201609180cle,1,0,42.5,4.5,175,6.0,13.0,2.0
201609180cle,0,1,42.5,4.5,175,6.0,13.0,2.0
201611200dal,1,4,44.5,-7.0,-300,6.0,12.0,11.0
201611200dal,0,3,44.5,-7.0,-300,6.0,12.0,11.0
201610300cin,1,0,48.5,-3.0,-155,6.0,14.0,8.0
201610300cin,0,4,48.5,-3.0,-155,6.0,14.0,8.0
201612240chi,1,2,49.0,3.0,130,5.0,12.0,16.0
201612240chi,0,1,49.0,3.0,130,5.0,12.0,16.0
201612040crd,1,1,48.0,-2.5,-138,6.0,14.0,13.0
201612040crd,0,0,48.0,-2.5,-138,6.0,14.0,13.0
201610230det,1,4,50.5,1.5,-104,6.0,13.0,7.0
201610230det,0,1,50.5,1.5,-104,6.0,13.0,7.0
201610090rav,1,1,44.5,-4.0,-199,6.0,13.0,5.0
201610090rav,0,4,44.5,-4.0,-199,6.0,13.0,5.0
201612110phi,1,2,48.5,2.0,103,6.0,13.0,14.0
201612110phi,0,1,48.5,2.0,103,6.0,13.0,14.0
201609250nyg,1,1,47.0,-3.5,-180,6.0,13.0,3.0
201609250nyg,0,1,47.0,-3.5,-180,6.0,13.0,3.0
201611240dal,1,1,53.0,-5.5,-240,3.0,16.0,12.0
201611240dal,0,3,53.0,-5.5,-240,3.0,16.0,12.0
201709140cin,1,2,38.5,-5.0,-240,3.0,20.0,2.0
201709140cin,0,2,38.5,-5.0,-240,3.0,20.0,2.0
201709240nwe,1,0,44.5,-13.5,-1400,6.0,13.0,3.0
201709240nwe,0,2,44.5,-13.5,-1400,6.0,13.0,3.0
201711270rav,1,3,39.5,-7.5,-390,0.0,21.0,12.0
201711270rav,0,0,39.5,-7.5,-390,0.0,21.0,12.0
201712170jax,1,4,39.5,-10.5,-600,6.0,13.0,15.0
201712170jax,0,4,39.5,-10.5,-600,6.0,13.0,15.0
201712310clt,1,1,41.5,-5.5,-260,6.0,13.0,17.0
201712310clt,0,0,41.5,-5.5,-260,6.0,13.0,17.0
201710290sea,1,0,45.0,-6.0,-286,6.0,13.0,8.0
201710290sea,0,3,45.0,-6.0,-286,6.0,13.0,8.0
201712030oti,1,0,42.0,-7.0,-330,6.0,12.0,13.0
201712030oti,0,1,42.0,-7.0,-330,6.0,12.0,13.0
201711120ram,1,4,45.5,-13.0,-650,6.0,13.0,10.0
201711120ram,0,0,45.5,-13.0,-650,6.0,13.0,10.0
201710080cin,1,4,39.0,-3.0,-170,6.0,13.0,5.0
201710080cin,0,0,39.0,-3.0,-170,6.0,13.0,5.0
201712240nwe,1,1,47.5,-11.0,-650,6.0,13.0,16.0
201712240nwe,0,1,47.5,-11.0,-650,6.0,13.0,16.0
201711260kan,1,2,46.5,-9.0,-420,6.0,12.0,12.0
201711260kan,0,3,46.5,-9.0,-420,6.0,12.0,12.0
201801070jax,1,0,40.0,-8.5,-430,6.0,13.0,18.0
201801070jax,0,4,40.0,-8.5,-430,6.0,13.0,18.0
201712310mia,1,0,42.0,2.5,130,6.0,16.0,17.0
201712310mia,0,4,42.0,2.5,130,6.0,16.0,17.0
201711020nyj,1,3,42.5,3.0,155,3.0,20.0,9.0
201711020nyj,0,4,42.5,3.0,155,3.0,20.0,9.0
201710010atl,1,4,48.0,-9.0,-440,6.0,13.0,4.0
201710010atl,0,1,48.0,-9.0,-440,6.0,13.0,4.0
201711190sdg,1,4,41.5,-7.0,-310,6.0,13.0,11.0
201711190sdg,0,2,41.5,-7.0,-310,6.0,13.0,11.0
201710290cin,1,0,44.0,-11.0,-550,6.0,13.0,8.0
201710290cin,0,3,44.0,-11.0,-550,6.0,13.0,8.0
201712230rav,1,4,41.0,-13.5,-1100,5.0,17.0,16.0
201712230rav,0,2,41.0,-13.5,-1100,5.0,17.0,16.0
201712030jax,1,0,41.0,-10.0,-500,6.0,13.0,13.0
201712030jax,0,0,41.0,-10.0,-500,6.0,13.0,13.0
201710010sea,1,3,41.5,-12.5,-1000,6.0,18.0,4.0
201710010sea,0,0,41.5,-12.5,-1000,6.0,18.0,4.0
201711050htx,1,1,45.0,-6.0,-260,6.0,12.0,9.0
201711050htx,0,3,45.0,-6.0,-260,6.0,12.0,9.0
201710160oti,1,2,46.5,-6.5,-291,0.0,20.0,6.0
201710160oti,0,1,46.5,-6.5,-291,0.0,20.0,6.0
201712100buf,1,2,36.5,-3.5,-190,6.0,13.0,14.0
201712100buf,0,2,36.5,-3.5,-190,6.0,13.0,14.0
201709100ram,1,3,41.5,-3.5,-190,6.0,13.0,1.0
201709100ram,0,0,41.5,-3.5,-190,6.0,13.0,1.0
201711260cin,1,2,39.0,-7.5,-400,6.0,13.0,12.0
201711260cin,0,4,39.0,-7.5,-400,6.0,13.0,12.0
201712240chi,1,0,36.5,-5.5,-240,6.0,12.0,16.0
201712240chi,0,3,36.5,-5.5,-240,6.0,12.0,16.0
201711120det,1,4,42.5,-10.0,-500,6.0,13.0,10.0
201711120det,0,1,42.5,-10.0,-500,6.0,13.0,10.0
201712310pit,1,3,37.5,-5.0,-215,6.0,13.0,17.0
201712310pit,0,1,37.5,-5.0,-215,6.0,13.0,17.0
201709170rav,1,1,39.5,-7.5,-375,6.0,13.0,2.0
