,regression_label,regression_score,LOWESS Wide Window,LOWESS Tight Window,OLS
44,-29.0,-9.819322,-8.813745657050681,-7.499359543516562,-3.4257009496461364
45,-29.0,-9.2065135,-8.8094830062826,-7.505185276585004,-3.4257009496461364
46,-29.0,-6.7683024000000005,-8.808484942470129,-7.5065570163162665,-3.4257009496461364
47,-29.0,-0.5177208280000001,-8.76764369606721,-7.565246206719645,-3.4257009496461364
48,-29.0,1.4137511666666667,-8.7491328116332,-7.593516735885332,-3.4257009496461364
49,-29.0,5.403376466666667,-8.72993080921243,-7.623940627901654,-3.4257009496461364
50,-28.0,-14.340049,-8.646903739400726,-7.767819757348335,-3.241751895810746
51,-28.0,-13.0280335,-8.627901249061257,-7.8036180778501265,-3.241751895810746
52,-28.0,-11.987577100000001,-8.570564439866736,-7.915078114916512,-3.241751895810746
53,-28.0,-9.142281,-8.515013039577859,-8.03469389835629,-3.241751895810746
54,-28.0,-7.57949215,-8.484535544092806,-8.10294286520597,-3.241751895810746
55,-28.0,-4.5674662999999995,-8.46176821750958,-8.15621037952075,-3.241751895810746
56,-28.0,-4.45337,-8.410605966119059,-8.2805129752524,-3.241751895810746
57,-28.0,-3.339325266666666,-8.38672540294757,-8.340873628415908,-3.241751895810746
58,-28.0,-1.6776788333333335,-8.3617804080323,-8.405447646505136,-3.241751895810746
59,-28.0,-0.59108233,-8.220983730090675,-8.766340903519136,-3.241751895810746
60,-28.0,1.6589841999999997,-8.21823909193151,-8.774051026528653,-3.241751895810746
61,-28.0,1.6649368566666667,-8.155104106929496,-8.953062023639939,-3.241751895810746
62,-28.0,3.82140475,-8.083377288164364,-9.15325723054587,-3.241751895810746
63,-28.0,6.245611200000001,-8.023288412635925,-9.307945966423485,-3.241751895810746
64,-28.0,11.811322,-8.013937115673635,-9.33079986189393,-3.241751895810746
65,-27.0,-6.0125179,-7.965710984843116,-9.406013900512287,-3.0578028419753553
66,-27.0,-5.9849234000000004,-7.964416905223071,-9.406681895171445,-3.0578028419753553
67,-27.0,-4.4981248,-7.922755793023301,-9.488475548573877,-3.0578028419753553
68,-27.0,-4.115803333333333,-7.918397117829553,-9.497027683184125,-3.0578028419753553
69,-27.0,-2.68136127,-7.915784267803235,-9.502102781990033,-3.0578028419753553
70,-27.0,-2.51818782,-7.912978589183682,-9.507509853677869,-3.0578028419753553
71,-27.0,-1.150549866666667,-7.889946402807255,-9.545610797028203,-3.0578028419753553
72,-27.0,1.303531525,-7.875817539026452,-9.559931504546206,-3.0578028419753553
73,-27.0,1.84095411,-7.874805770714678,-9.560191185325067,-3.0578028419753553
74,-27.0,2.21645765,-7.873976608886749,-9.560401571059515,-3.0578028419753553
75,-27.0,7.165826915,-7.845061577764467,-9.586703418578619,-3.0578028419753553
76,-26.0,-5.7534755,-7.830089959405092,-9.610668628694873,-2.873853788139965
77,-26.0,-3.5718015000000003,-7.821369789442511,-9.624042194455429,-2.873853788139965
78,-26.0,0.6603142499999999,-7.804318797871784,-9.64881905448845,-2.873853788139965
79,-26.0,3.417971575,-7.780845022131861,-9.679639427326268,-2.873853788139965
80,-25.0,-8.9314665,-7.7213722337307935,-9.732175619939355,-2.6899047343045743
81,-25.0,-8.561205699999999,-7.6934590700991885,-9.751750629355335,-2.6899047343045743
82,-25.0,-8.097405349999999,-7.672375707082486,-9.762674861103134,-2.6899047343045743
83,-25.0,-3.7215333666666663,-7.657171632093094,-9.76284049483594,-2.6899047343045743
84,-25.0,-2.787175166666667,-7.653627487356364,-9.764581093285363,-2.6899047343045743
85,-25.0,-0.7655596299999998,-7.588710294858977,-9.770530669777377,-2.6899047343045743
86,-25.0,3.1902542,-7.559028001938686,-9.780936027362609,-2.6899047343045743
87,-25.0,3.3003782999999998,-7.5271644694168645,-9.77804801874797,-2.6899047343045743
88,-25.0,3.53473442,-7.5217578726355265,-9.775028001097752,-2.6899047343045743
89,-25.0,4.76400925,-7.507711265034481,-9.766854076759019,-2.6899047343045743
90,-24.0,-12.141854666666667,-7.491834319956487,-9.766812104543574,-2.505955680469184
91,-24.0,-12.096806,-7.487194845098227,-9.76822034949493,-2.505955680469184
92,-24.0,-12.063161000000001,-7.485983679124344,-9.76859397864692,-2.505955680469184
93,-24.0,-10.024707000000001,-7.422210398918275,-9.749510130204744,-2.505955680469184
94,-24.0,-9.524682,-7.419170573491197,-9.750413183455844,-2.505955680469184
95,-24.0,-9.395194,-7.391587510093145,-9.759499204508124,-2.505955680469184
96,-24.0,-8.8530738,-7.389801869413036,-9.76013538145149,-2.505955680469184
97,-24.0,-8.072806300000002,-7.388678003677868,-9.760538263176986,-2.505955680469184
98,-24.0,-7.810181599999999,-7.371339608967113,-9.763834640750522,-2.505955680469184
99,-24.0,-7.2734632,-7.3333863295923285,-9.778466719085312,-2.505955680469184
100,-24.0,-6.944274,-7.324064502820931,-9.782174158383883,-2.505955680469184
101,-24.0,-5.839810633333333,-7.259159148278443,-9.807138453402517,-2.505955680469184
102,-24.0,-3.1094993,-7.254732494396567,-9.808655661896914,-2.505955680469184
103,-24.0,-2.8138661999999997,-7.254013679037102,-9.80889809284747,-2.505955680469184
104,-24.0,-2.5209175000000004,-7.184997605005147,-9.795424189528731,-2.505955680469184
105,-24.0,-1.66508192,-7.176170638970626,-9.79594004137827,-2.505955680469184
106,-24.0,-0.5319835999999999,-7.151510818626459,-9.778172690162737,-2.505955680469184
107,-24.0,-0.5264725912000002,-7.135841805151487,-9.774174904548746,-2.505955680469184
108,-24.0,0.5144633999999999,-7.114457831231069,-9.767709336866796,-2.505955680469184
109,-24.0,0.8965898999999999,-7.104529274671768,-9.763389038242288,-2.505955680469184
110,-24.0,1.9889861,-7.099596354264725,-9.760928067213138,-2.505955680469184
111,-24.0,2.4559762,-7.072144429107381,-9.740872041596454,-2.505955680469184
112,-24.0,2.6188552333333335,-7.072015455442093,-9.74077812025309,-2.505955680469184
113,-24.0,3.277395366666667,-7.01092680407695,-9.662795726182487,-2.505955680469184
114,-24.0,4.029899400000001,-7.0072313272072915,-9.659043879220766,-2.505955680469184
115,-24.0,8.20592553,-6.998184835486018,-9.649521100392898,-2.505955680469184
116,-24.0,12.127867,-6.96495303053241,-9.603542008057058,-2.505955680469184
117,-23.0,-9.693960539999999,-6.930204827137404,-9.550473361395147,-2.3220066266337933
118,-23.0,-9.137394166666667,-6.8645125166003185,-9.467241569524594,-2.3220066266337933
119,-23.0,-8.62583835,-6.854505102269467,-9.455877045908071,-2.3220066266337933
120,-23.0,-8.384824933333332,-6.843264133682237,-9.44255433153574,-2.3220066266337933
121,-23.0,-8.02169365,-6.8417807282421395,-9.4396405315138,-2.3220066266337933
122,-23.0,-7.743730499999999,-6.800034883741386,-9.38709011325525,-2.3220066266337933
123,-23.0,-6.203247,-6.792249963592558,-9.379951385582725,-2.3220066266337933
124,-23.0,-5.02668875,-6.748288742518355,-9.324217631517604,-2.3220066266337933
125,-23.0,-2.67271925,-6.734093328459206,-9.300625048507001,-2.3220066266337933
126,-23.0,-2.37842615,-6.725455991612774,-9.29338367689633,-2.3220066266337933
127,-23.0,-0.9349438,-6.701057273396589,-9.268524172060784,-2.3220066266337933
128,-23.0,9.623399666666666,-6.675412783143171,-9.238397853429987,-2.3220066266337933
129,-22.0,-10.87316765,-6.674948457934412,-9.237361831214413,-2.138057572798403
130,-22.0,-9.5370686,-6.6414970184793365,-9.180620701648573,-2.138057572798403
